person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_int_rate_was_missing,person_emp_length_was_missing,loan_status
0.14285714285714285,0.5907441906069223,1.4,-0.40955631399317405,-0.6402569593147752,-0.6428571428571428,0,1.2,1,0,0,0,0,0,0,0,1,0,0,0
0.2857142857142857,-0.1446220217668399,-0.6,0.0,-1.0706638115631693,0.07142857142857148,0,0.6,1,0,0,0,0,0,0,0,1,0,0,0
-0.7142857142857143,-0.6936954603392489,0.2,-0.13651877133105803,-1.0706638115631693,0.7142857142857143,0,-0.4,1,0,0,1,1,0,0,0,0,0,0,0
-0.14285714285714285,-0.5544661241298167,-0.6,-0.3412969283276451,-0.004062717142944519,0.14285714285714296,0,0.0,2,0,0,1,0,0,1,0,0,1,0,0
0.2857142857142857,1.6909991175605452,1.6,-0.40955631399317405,0.21413276231263384,-0.7857142857142856,0,0.2,2,0,0,0,0,0,0,1,0,0,0,1
-0.14285714285714285,0.09549955878027258,0.0,-0.13651877133105803,-0.2912205567451819,-0.21428571428571425,0,-0.4,2,0,0,0,0,1,0,0,0,0,0,0
1.1428571428571428,3.103245416217276,0.4,0.9556313993174061,0.39614561027837253,-0.4999999999999999,1,1.0,3,0,0,0,0,1,0,0,0,0,0,0
-0.2857142857142857,1.5750318658692029,0.0,0.5460750853242321,0.02197751559178621,-0.35714285714285704,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0
-0.42857142857142855,0.0024512207079125403,0.6,0.0,0.7601713062098499,-0.07142857142857129,1,-0.4,4,0,0,0,0,0,0,0,1,0,0,1
-0.5714285714285714,-0.43876850671634476,0.4,-0.4778156996587031,-1.113490364025696,-0.21428571428571425,0,-0.2,1,0,0,0,0,0,0,0,0,0,0,0
-0.5714285714285714,-0.576036866359447,0.4,0.0,-0.6616702355460385,0.7142857142857143,0,-0.4,1,0,0,1,1,0,0,0,0,0,0,0
2.2857142857142856,1.6627855672124718,0.8,-0.21843003412969283,-0.8565310492505354,-0.7142857142857142,0,2.4,1,0,0,0,0,0,0,0,0,0,0,0
0.42857142857142855,-0.5466222178644965,-0.8,0.21843003412969283,1.0706638115631693,0.9999999999999998,1,0.6,4,0,0,1,0,0,0,1,0,0,0,1
2.2857142857142856,-0.5857437003627807,-0.6,-0.7508532423208191,-0.7494646680942184,-0.4999999999999999,0,2.6,1,0,0,1,0,0,0,0,0,0,0,1
2.0,-0.40200019609765664,-0.8,0.27303754266211605,-0.7922912205567453,0.7142857142857143,0,1.4,1,0,1,0,0,0,0,1,0,0,0,0
1.0,-0.1446220217668399,-0.8,0.5460750853242321,0.5353319057815846,0.6428571428571428,0,0.6,3,0,0,1,0,0,0,0,1,0,0,0
-0.2857142857142857,-0.634866163349348,0.4,-0.27303754266211605,-0.7451820128479658,0.3571428571428572,0,-0.2,1,0,0,1,0,0,0,0,0,0,0,0
-0.2857142857142857,1.0809883321894302,-0.2,0.9556313993174061,0.2612419700214134,0.0,0,-0.4,2,0,0,0,1,0,0,0,0,0,0,0
0.2857142857142857,-0.07108540052946367,-0.2,-0.07167235494880546,-0.6616702355460385,-0.07142857142857129,0,0.8,1,0,1,0,1,0,0,0,0,0,0,0
-0.5714285714285714,-0.6103539562702226,0.2,0.8873720136518771,0.12633832976445394,2.285714285714285,0,-0.2,2,0,0,1,0,0,0,1,0,0,0,1
0.42857142857142855,-0.046573193450338266,0.8,0.9283276450511946,0.9250535331905783,0.8571428571428572,1,1.2,4,0,0,0,0,0,1,0,0,0,0,1
0.14285714285714285,-0.34071967839984313,-0.2,0.10921501706484642,0.1541755888650965,0.4285714285714285,0,0.2,2,0,0,1,0,0,0,0,0,0,0,0
-0.7142857142857143,-0.8848906755564271,0.0,-0.16382252559726962,0.7708779443254817,1.3571428571428572,0,-0.4,4,0,1,0,0,1,0,0,0,0,0,1
-0.2857142857142857,-0.38974409255809395,-0.8,0.27303754266211605,-0.5353319057815846,0.7142857142857143,0,-0.2,1,0,0,1,0,0,0,1,0,0,0,0
-0.2857142857142857,0.5907441906069223,0.2,-0.7918088737201365,0.5353319057815846,-0.857142857142857,0,0.0,3,0,1,0,1,0,0,0,0,0,0,0
0.7142857142857143,0.8848906755564271,-0.2,1.2286689419795223,0.7601713062098499,0.21428571428571425,1,1.2,4,0,0,1,0,0,0,1,0,0,0,0
-0.42857142857142855,0.5417197764486714,0.6,-0.5187713310580204,0.4432548179871521,-0.7142857142857142,1,-0.2,3,0,0,0,0,0,0,0,0,0,0,0
0.8571428571428571,0.4681831552112952,0.8,0.8191126279863481,-1.0620985010706638,0.28571428571428575,0,1.2,1,0,0,0,0,0,1,0,0,0,0,0
1.7142857142857142,-0.1482253162074713,3.0,0.5460750853242321,0.4946466809421843,0.6428571428571428,1,1.4,4,0,0,0,1,0,0,0,0,0,0,0
0.0,0.9094028826355525,0.0,-0.32764505119453924,-0.07768911255210341,-0.6428571428571428,1,0.0,3,0,0,0,0,0,0,1,0,1,0,0
-0.42857142857142855,0.13579762721835473,0.4,-0.7508532423208191,-0.14193248182832197,-0.7857142857142856,0,-0.2,2,0,1,0,0,0,0,1,0,1,0,0
0.14285714285714285,-0.3995489753897441,0.0,-0.8191126279863481,-0.6616702355460385,-0.7142857142857142,0,0.4,1,0,0,1,0,0,0,0,0,0,0,0
0.14285714285714285,-0.2916952642415923,-0.8,-0.27303754266211605,0.47965738758029985,-0.07142857142857129,1,0.4,3,0,0,0,1,0,0,0,0,0,0,1
-0.42857142857142855,-0.42896362388469456,0.6,-0.40955631399317405,-0.1327623126338332,-0.14285714285714277,0,0.0,2,0,0,0,0,0,0,0,1,0,0,0
0.14285714285714285,-0.40249044023923913,-0.4,-0.10921501706484642,0.5995717344753745,0.21428571428571425,0,0.6,3,0,0,0,1,0,0,0,0,0,0,0
0.8571428571428571,-0.38974409255809395,-0.4,-0.13651877133105803,0.3618843683083511,0.14285714285714296,0,0.2,3,0,1,0,0,0,0,0,1,0,0,0
-0.42857142857142855,0.10050004902441416,-0.2,0.6825938566552902,-0.6659528907922913,0.5,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
-0.5714285714285714,-0.25068634179821553,0.4,-0.13651877133105803,-0.6659528907922913,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,-0.634866163349348,-0.2,-0.5460750853242321,0.7023554603854388,-0.14285714285714277,1,-0.4,3,0,0,1,0,0,1,0,0,0,0,1
-0.2857142857142857,-0.42896362388469456,-0.4,-0.3412969283276451,-0.8715203426124197,-0.07142857142857129,0,-0.2,1,0,0,1,0,0,0,0,0,0,0,0
-0.42857142857142855,0.3456221198156682,0.6,-0.27303754266211605,-0.7451820128479658,-0.4285714285714285,0,-0.4,1,0,0,0,0,0,0,1,0,0,0,0
2.142857142857143,-0.46328071379547014,-0.2,-0.27303754266211605,0.4282655246252677,0.07142857142857148,0,1.4,3,0,0,0,1,0,0,0,0,0,0,0
-0.2857142857142857,0.8659672516913423,-0.4,0.5460750853242321,-0.7494646680942184,-0.14285714285714277,0,-0.2,1,0,0,0,0,0,1,0,0,0,0,0
0.42857142857142855,-0.5995685851554073,-0.8,-0.6825938566552902,0.07494646680942177,-0.35714285714285704,1,0.4,3,0,0,1,0,0,0,1,0,0,0,1
0.0,0.3456221198156682,-0.8,0.0,0.020041807338344216,-0.28571428571428564,0,-0.4,1,0,0,0,0,0,0,0,0,1,0,0
0.2857142857142857,0.12501225610353955,1.6,0.5460750853242321,-1.0620985010706638,0.3571428571428572,0,0.6,1,0,0,0,0,0,0,1,0,0,0,0
0.7142857142857143,1.0809883321894302,-0.2,0.10921501706484642,-0.21199143468950754,-0.4285714285714285,0,0.8,2,0,0,1,1,0,0,0,0,0,0,0
0.8571428571428571,-0.022060986371212864,-0.8,0.0,-0.21199143468950754,0.0,0,1.0,2,0,0,1,0,0,0,1,0,0,0,0
0.42857142857142855,-0.5613295421119717,-0.8,-0.27303754266211605,0.9079229122055675,0.21428571428571425,0,0.4,3,0,0,1,1,0,0,0,0,0,0,0
-0.14285714285714285,-0.2426708500833415,0.2,-0.10921501706484642,-0.03697758636575718,0.07142857142857148,1,-0.2,3,0,0,1,0,0,0,0,0,1,0,0
0.14285714285714285,0.10050004902441416,-0.2,-0.3993174061433447,-1.0706638115631693,-0.4999999999999999,0,0.8,1,0,0,0,1,0,0,0,0,0,0,0
-0.5714285714285714,-0.4877929208745955,0.4,0.5460750853242321,0.10706638115631692,1.2857142857142858,0,-0.4,2,0,0,1,0,0,0,0,1,0,0,1
-0.14285714285714285,0.10050004902441416,-0.6,0.27303754266211605,1.1777301927194856,0.14285714285714296,0,-0.2,4,0,1,0,0,0,0,0,0,0,0,0
-0.14285714285714285,0.3455240709873517,-0.2,2.3208191126279862,-0.07922912205567473,1.4999999999999998,0,-0.2,2,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.5368173350328463,0.4,-0.27303754266211605,0.3640256959314774,0.21428571428571425,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0
-0.2857142857142857,-0.018139033238552798,-0.8,-0.6825938566552902,-0.4475374732334047,-0.7142857142857142,0,-0.2,1,0,0,1,1,0,0,0,0,0,0,1
-0.42857142857142855,-0.5858417491910972,0.0,-0.9283276450511946,-0.7087794432548181,-0.7857142857142856,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0
0.2857142857142857,-0.8072360035297578,0.0,-0.8873720136518771,-1.0620985010706638,-0.5714285714285713,0,0.6,1,0,0,1,0,0,1,0,0,0,0,0
0.5714285714285714,0.2230610844200412,-0.2,0.5460750853242321,-0.7130620985010707,0.21428571428571425,0,0.6,1,0,0,0,0,0,0,1,0,0,0,0
0.2857142857142857,0.17403667026179037,-0.6,0.0,0.3725910064239829,-0.14285714285714277,0,1.0,3,0,0,0,0,1,0,0,0,0,0,0
1.8571428571428572,0.31228551818805766,-0.4,0.5460750853242321,-0.3554603854389722,0.14285714285714296,0,2.4,2,0,0,1,0,0,1,0,0,0,0,0
-0.2857142857142857,-0.634866163349348,-0.6,-0.6825938566552902,0.6402569593147752,-0.35714285714285704,1,-0.4,3,0,0,1,0,0,0,0,0,0,0,1
-0.7142857142857143,-0.6592803216001569,-0.8,-0.06825938566552901,0.04020952827019071,0.7857142857142857,1,-0.4,4,0,0,1,0,0,1,0,0,1,0,1
0.2857142857142857,-0.4142562996372193,0.4,0.0,0.8394004282655246,0.4285714285714285,1,0.6,4,0,0,1,0,0,1,0,0,0,0,1
-0.42857142857142855,0.0024512207079125403,-0.6,0.0,-0.21199143468950754,-0.07142857142857129,0,-0.2,2,0,0,1,1,0,0,0,0,0,0,0
0.0,1.3261104029806843,1.2,2.150170648464164,0.4282655246252677,0.5,1,0.0,3,0,0,0,0,1,0,0,0,0,0,0
1.1428571428571428,-0.05762819884302382,2.6,0.8464163822525598,-0.8565310492505354,0.8571428571428572,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0
-0.42857142857142855,-1.0172565937837044,-0.8,-0.5460750853242321,-0.05353319057815846,0.9285714285714287,0,-0.2,2,0,0,1,0,0,0,0,1,0,0,1
-0.5714285714285714,0.10050004902441416,-0.8,-0.10921501706484642,0.4025695931477514,-0.21428571428571425,1,-0.2,3,0,0,1,1,0,0,0,0,0,0,0
0.2857142857142857,-0.3162074713207177,0.4,0.9556313993174061,-1.0620985010706638,1.4285714285714284,0,0.2,1,0,0,0,0,0,0,0,1,0,0,0
-0.42857142857142855,0.4622512010981469,-0.2,0.41638225255972694,-0.1327623126338332,0.0,0,-0.2,2,0,0,0,0,0,0,0,0,0,0,0
1.2857142857142858,0.7133052260025493,-0.6,-0.6006825938566553,-0.7451820128479658,-0.7857142857142856,0,0.4,1,0,0,1,0,0,0,0,0,0,0,0
0.0,0.9829395038729287,-0.4,0.27303754266211605,0.918629550321199,-0.35714285714285704,1,-0.4,4,0,0,1,1,0,0,0,0,0,0,1
-0.7142857142857143,0.14952446318266496,-0.4,-0.27303754266211605,-0.7451820128479658,-0.35714285714285704,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0
0.2857142857142857,0.8358662613981763,1.6,1.7747440273037542,0.7601713062098499,0.5714285714285715,0,1.0,4,0,0,1,0,0,0,1,0,0,0,0
-0.5714285714285714,0.04167075203451319,-0.6,-0.27303754266211605,-0.21199143468950754,-0.35714285714285704,0,-0.4,2,0,0,0,0,0,0,1,0,0,0,0
-0.42857142857142855,0.10050004902441416,-0.6,-0.6825938566552902,-0.1584582441113491,-0.7142857142857142,0,0.0,2,0,0,1,0,0,1,0,0,0,0,0
0.14285714285714285,1.056476125110305,0.0,0.13651877133105803,-0.8244111349036404,-0.4285714285714285,0,0.2,1,0,0,0,0,0,1,0,0,0,0,0
2.0,-0.485341700166683,1.0,0.9897610921501706,0.32976445396145593,1.9285714285714286,0,2.4,2,0,0,1,0,0,0,0,1,0,0,1
0.7142857142857143,-0.38984214138641043,0.0,-0.764505119453925,-0.07636141577181957,-0.6428571428571428,0,1.2,2,0,0,1,1,0,0,0,0,1,0,0
0.14285714285714285,2.0614766153544464,0.6,1.3651877133105803,-0.6616702355460385,-0.14285714285714277,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0
-0.2857142857142857,1.1398176291793314,0.8,2.3208191126279862,-0.13490364025695947,0.6428571428571428,0,-0.2,2,0,0,1,0,0,0,1,0,0,0,0
1.5714285714285714,1.0809883321894302,-0.2,-0.27303754266211605,0.21413276231263384,-0.6428571428571428,0,1.8,2,0,0,0,0,0,0,0,1,0,0,0
1.5714285714285714,1.9389155799588196,-0.6,0.27303754266211605,-0.69593147751606,-0.5714285714285713,0,1.8,1,0,0,1,0,0,0,0,1,0,0,0
-0.2857142857142857,-0.38974409255809395,0.4,-0.7508532423208191,0.9164882226980727,-0.6428571428571428,0,-0.2,3,0,0,1,0,0,0,1,0,0,0,0
-0.5714285714285714,-0.022159035199529366,0.4,2.3208191126279862,0.3062098501070663,2.142857142857143,0,-0.4,2,0,0,0,0,0,0,0,0,0,0,0
1.7142857142857142,0.5907441906069223,-0.8,-0.8873720136518771,0.10706638115631692,-0.9285714285714285,0,2.4,2,0,0,1,1,0,0,0,0,0,0,0
1.7142857142857142,1.5222080596136875,1.6,0.4641638225255973,-0.08565310492505361,-0.35714285714285704,0,2.4,2,0,0,0,0,0,0,1,0,0,0,0
-0.5714285714285714,0.2230610844200412,0.2,0.5460750853242321,0.039750921997208366,0.21428571428571425,1,-0.2,3,0,0,1,0,0,0,0,0,1,0,0
1.8571428571428572,0.0024512207079125403,2.0,0.27303754266211605,0.3725910064239829,0.21428571428571425,1,1.6,3,0,0,0,0,0,0,1,0,0,0,0
0.8571428571428571,-0.43876850671634476,-0.2,-0.22525597269624573,-1.113490364025696,0.14285714285714296,0,0.4,1,0,0,1,0,0,0,0,1,0,0,0
2.142857142857143,-0.43386606530051963,0.0,0.11945392491467577,1.7216274089935761,0.5714285714285715,1,1.4,5,0,0,1,0,0,1,0,0,0,0,0
-0.14285714285714285,-0.26718305716246693,-0.8,0.5460750853242321,-0.7130620985010707,0.8571428571428572,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0
-0.42857142857142855,-0.1446220217668399,-0.8,0.0,-0.7494646680942184,0.07142857142857148,0,0.0,1,0,0,1,1,0,0,0,0,0,0,0
-0.42857142857142855,0.46328071379547014,0.6,0.9556313993174061,1.0728051391862954,0.14285714285714296,0,-0.4,4,0,0,0,0,0,1,0,0,0,0,1
-0.14285714285714285,-0.4877929208745955,-0.2,-0.13651877133105803,0.3725910064239829,0.28571428571428575,1,-0.4,3,0,0,0,0,0,0,0,0,0,0,0
0.2857142857142857,0.2230610844200412,-0.6,-0.06825938566552901,-0.006423982869378878,-0.21428571428571425,0,0.2,2,0,1,0,0,0,0,0,1,0,0,0
0.5714285714285714,-0.1446220217668399,-0.2,-0.4778156996587031,0.45396145610278354,-0.4285714285714285,1,0.6,3,0,0,1,0,0,0,0,1,0,0,0
2.4285714285714284,-0.1446220217668399,0.2,0.20477815699658702,-0.23768736616702343,0.28571428571428575,0,2.2,2,0,0,1,0,1,0,0,0,0,0,0
-0.42857142857142855,-0.6838905775075987,0.0,-0.378839590443686,0.8244111349036402,0.28571428571428575,0,-0.4,4,0,0,0,0,1,0,0,0,0,0,1
0.8571428571428571,-1.0760858907736053,-0.2,-0.9692832764505119,-0.1520342612419702,-0.5714285714285713,0,0.2,3,0,0,1,0,0,1,0,0,0,0,1
4.142857142857143,0.5417197764486714,-0.4,0.0,0.1027882493134401,-0.35714285714285704,0,5.0,4,0,0,0,0,0,0,0,0,1,0,1
-0.5714285714285714,0.2230610844200412,-0.4,0.6825938566552902,0.7194860813704496,0.3571428571428572,1,0.0,3,0,0,0,0,0,0,1,0,0,0,0
1.7142857142857142,1.0808902833611138,3.6,2.3208191126279862,0.8501070663811565,0.7142857142857143,0,1.4,4,0,1,0,0,0,1,0,0,0,0,0
-0.5714285714285714,-0.45808412589469555,0.4,1.6382252559726962,1.2205567451820132,2.7857142857142856,0,-0.2,5,0,0,1,0,0,0,0,0,0,0,1
-0.42857142857142855,0.8848906755564271,-0.8,-0.20477815699658702,-0.6402569593147752,-0.5714285714285713,0,-0.2,1,0,0,1,1,0,0,0,0,0,0,0
-0.2857142857142857,-0.6054515148543975,-0.2,-0.5460750853242321,0.3062098501070663,-0.14285714285714277,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0
-0.42857142857142855,0.6030002941464849,0.2,-0.10921501706484642,-0.3725910064239829,-0.4285714285714285,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0
-0.2857142857142857,2.453671928620453,0.4,0.9556313993174061,0.5524625267665954,-0.35714285714285704,1,0.0,3,0,0,0,0,0,1,0,0,0,0,0
0.5714285714285714,0.8358662613981763,1.2,-0.40955631399317405,-0.9057815845824412,-0.6428571428571428,0,0.2,1,0,0,0,0,0,0,1,0,0,0,0
-0.42857142857142855,-0.1446220217668399,0.2,0.27303754266211605,-0.7451820128479658,0.3571428571428572,0,-0.2,1,0,0,1,1,0,0,0,0,0,0,0
-0.2857142857142857,-0.1448181194234729,0.2,0.0,1.0620985010706636,0.07142857142857148,1,-0.4,4,0,0,1,0,0,0,0,1,0,0,0
-0.42857142857142855,-0.4877929208745955,-0.8,0.0,-0.7451820128479658,0.5,0,-0.4,1,0,0,1,1,0,0,0,0,0,0,0
-0.14285714285714285,-0.8407687028140014,-0.8,-0.40955631399317405,1.4111349036402565,0.5714285714285715,1,-0.2,4,0,0,1,0,0,0,0,1,0,0,1
0.42857142857142855,0.2230610844200412,-0.4,0.27303754266211605,0.046435576293281586,0.0,0,0.2,1,0,0,0,0,0,0,0,1,1,0,0
0.2857142857142857,-0.7329149916658496,0.6,0.0,0.07922912205567435,1.1428571428571428,0,0.2,2,0,0,1,0,0,0,0,1,0,0,1
0.2857142857142857,2.3065986861457004,-0.8,2.3208191126279862,0.9122055674518201,0.14285714285714296,1,0.8,5,0,0,0,0,0,0,0,1,0,0,0
-0.42857142857142855,-0.010099029316599667,0.0,-0.40955631399317405,0.9036402569593149,-0.4999999999999999,0,-0.4,4,0,0,1,0,0,1,0,0,0,0,1
1.1428571428571428,0.2230610844200412,-0.2,-0.40955631399317405,-0.8565310492505354,-0.4999999999999999,0,0.6,1,0,0,0,0,0,0,0,1,0,0,0
0.42857142857142855,0.07598784194528875,0.0,1.6382252559726962,1.965738758029979,1.3571428571428572,1,0.2,7,0,0,1,0,0,0,0,1,0,0,1
0.5714285714285714,4.831356015295618,-0.2,2.1843003412969284,0.8501070663811565,-0.4285714285714285,0,0.6,4,0,0,0,0,0,0,0,0,0,0,1
3.0,-0.7084027845867242,-0.4,0.5460750853242321,0.4946466809421843,2.0714285714285716,0,1.6,4,0,0,1,0,0,0,1,0,0,0,1
0.42857142857142855,-0.09569565643690559,1.8,1.6382252559726962,0.09484039921142474,1.6428571428571428,1,0.2,4,0,0,1,0,0,0,0,1,1,0,1
-0.14285714285714285,-0.6172173742523777,0.4,0.27303754266211605,-0.1327623126338332,1.2857142857142858,0,-0.4,2,0,0,1,1,0,0,0,0,0,0,1
0.2857142857142857,-0.512305127953721,1.6,0.5460750853242321,-1.0706638115631693,1.3571428571428572,0,0.8,1,0,0,0,1,0,0,0,0,0,0,0
1.1428571428571428,0.2230610844200412,0.0,0.43686006825938567,-0.6659528907922913,0.14285714285714296,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0
0.14285714285714285,0.5907441906069223,0.6,-0.08191126279863481,0.3640256959314774,-0.4285714285714285,0,0.6,2,0,0,0,0,0,0,0,0,0,0,0
-0.14285714285714285,-0.242768898911658,-0.4,-0.40955631399317405,-0.03352861054710275,-0.28571428571428564,1,0.0,7,0,0,1,0,0,0,0,0,1,0,1
0.14285714285714285,0.4681831552112952,-0.6,1.3651877133105803,0.5524625267665954,0.6428571428571428,1,1.0,3,0,0,0,0,0,0,1,0,0,0,0
